SMILES,ID,target_class,MW,XLogP
c1cc2c(cc1S(=O)(=O)Nc3cc(ccc3C(=O)N4CCCCC4)Br)OCCCO2,399059,gpcr,495.39,4.06
CCNCC1(C[C@@H]2CC[C@@H](C1)N2C(c3ccccc3Cl)c4ccccc4Cl)Cc5ccccc5,510903,gpcr,493.51,8.11
c1ccc2c(c1)c(ns2)C(=O)NCCN3CCC(CC3)C(=O)c4ccc(cc4)F,309046,gpcr,411.49,3.74
C[C@@](Cc1c[nH]c2c1cccc2)(C(=O)N3C[C@@H](C[C@@H]3CC(=O)O)Oc4ccc(cc4)Cl)NC(=O)ON5[C@H]6C[C@@H]7C[C@H](C6)C[C@H]5C7,338252,gpcr,635.15,5.67
Cc1ccccc1S(=O)(=O)NC(=O)c2ccc(c(c2)OC)Cc3csc4c3cc(cc4)NC(=O)CC5CCCC5,327841,gpcr,576.73,7.66
c1ccc(cc1)C(CCCN2CCC(CC2)(c3ccc(c(c3)C(F)(F)F)Cl)O)(C#N)c4ccccc4,371031,gpcr,512.99,7.93
COc1cccc(c1)Cn2c3ccc(cc3nn2)C(=O)O,202427,gpcr,283.28,2.05
c1cc(ccc1C[C@@H](C(=O)N)NC(=O)CNC(=O)COc2ccc3c(c2)c(c[nH]3)CCN)O,159174,gpcr,453.49,0.67
CNc1c2cc(ccc2nc(n1)N3CCC4(CCN(CC4)C)CC3)Cl,461535,gpcr,359.9,3.52
CN(C)CCNC(c1ccco1)C(=O)NCc2cc(cc(c2)C(F)(F)F)C(F)(F)F,212674,gpcr,437.38,3.97
c1ccc2c(c1)cccc2C(=O)c3cn4c5c3cccc5OCC4CN6CCOCC6,27388,gpcr,412.48,4.86
CCCCCn1cc(c2c1cccc2)CC(C)N,92619,gpcr,244.38,4.68
c1ccc2c(c1)/C(=N/c3ccc(cc3)F)/C(=O)N2,1434292,gpcr,240.23,2.22
c1c(nc[nH]1)CCCn2cc(nn2)C3CCCCC3,1688971,gpcr,259.35,2.47
c1cc2c(cc1F)[nH]cc2C3CCN(CC3)C(C4CCN(CC4)C(=O)/C=C/c5cc(c(c(c5)F)F)F)C(=O)O,392098,gpcr,543.55,5.62
CCN(CC)C(=O)c1ccc(cc1)C(c2cccc(c2)OC)N3C[C@H](N(C[C@@H]3C)CC4CC4)C,320356,gpcr,463.65,5.83
CCCCCSc1nc2c(c(n1)NCCO)sc(n2)N,201921,gpcr,313.44,3.09
c1ccc2c(c1)cnn2Nc3ccncc3.C(=C/C(=O)O)\C(=O)O,155359,gpcr,326.31,2.61
COC(=O)c1cc(cc(c1)S(=O)(=O)N2CCN(CC2)C(=O)Cc3ccc(cc3)C(F)(F)F)C(F)(F)F,478696,gpcr,538.46,4.06
CN1CCC[C@@H]1Cc2c[nH]c3c2cc(cc3)OC,137485,gpcr,244.33,3.34
CCCCc1nnc(n1Cc2ccc(cc2)c3ccccc3C(=O)O)O,71518,gpcr,351.4,5.44
c1ccc2c(c1)c(nc(n2)c3ccccc3Cl)NCCN4CCOCC4,1518035,gpcr,368.86,3.57
CN1CCc2ccc(c3c2C1Cc4ccc(c(c4O3)O)OC)OC,258159,gpcr,327.37,2.99
CCN(CC)C(=O)c1ccc(cc1)C2=CC3(CCN(CC3)C(=O)C)Oc4c2cccc4,494274,gpcr,418.53,5.44
CCCC[C@H](C(=O)NCC(=O)N[C@@H](Cc1ccc(cc1)F)C(=O)N2CCC(CC2)N(c3ccccc3)C(=O)CC)NC(=O)[C@H](Cc4c(cc(cc4C)O)C)N,1649942,gpcr,758.92,5.44
CCN(CC)C(C)(C)CNc1cc(c(nn1)c2ccccc2O)C,169829,gpcr,328.45,3.03
c1ccc2c(c1)cccc2C[C@H](C(=O)N3CCN(CC3)CCCOc4ccc(cc4)C(=O)C5CC5)N,63003,gpcr,485.62,4.39
COc1cc(ccc1OCC2CN(CCCO2)Cc3ccc(cc3)Br)Cl,104035,gpcr,440.76,4.94
c1ccc(cc1)C[C@@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)O)NC(=O)[C@@H]3Cc4ccccc4CN3C(=O)[C@H](Cc5ccc(cc5)O)N,191751,gpcr,634.72,1.34
Cn1cc(cn1)c2ccc(c(c2)F)CN3c4c(cccc4F)C(=O)C3=O,1083205,gpcr,353.32,3.61
CC(C)CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)c2cc3ccccc3oc2=O,1412240,gpcr,421.46,0.98
CCCCCCCCCCCCCCCC(=O)NC(C)(C)C,33657,gpcr,311.55,7.6
COc1ccc(cc1)S(=O)(=O)N2CCSC2c3ccccc3,1439356,gpcr,335.44,3.17
CCSc1ccccc1C(=O)n2c3ccccc3nn2,1458566,gpcr,283.35,3.77
COC(=O)c1c(c2cc(ccc2[nH]1)CCN3C(=O)CNC3=O)c4ccncc4,312625,gpcr,378.38,2.19
CCCCN(CCCC)C(=O)CN1C[C@@H]([C@H]([C@@H]1c2ccc(cc2)OC)C(=O)O)c3ccc4c(c3)OCC4,326191,gpcr,508.65,5.03
c1ccc2c(c1)ncc(n2)c3nc-4c[nH]cnc4n3,197962,gpcr,248.24,1.3
CCCCCC[C@H](C(=O)N1C[C@@H](C[C@@H]1C(=O)O)Oc2ccc(cc2)CC(=O)O)n3cc(nc3)NC(=O)c4ccccc4S(=O)(=O)O,357364,gpcr,656.7,3.92
CCOc1ccc(cc1)N(CC(=O)NC2CCCCCC2)S(=O)(=O)c3c(noc3C)C,1608512,gpcr,449.56,3.05
COc1cccc(c1)c2csc(n2)N3CCN(CC3)C(=O)C4CCCCC4,1362994,gpcr,385.52,5.1
Cc1ccccc1/C=C/C(=O)NC[C@H]2C[C@@]34CC[C@]2([C@H]5[C@@]36CCN(C4Cc7c6c(c(cc7)OC)O5)C)OC,242595,gpcr,514.66,4.83
c1cc(ccc1C(=O)c2c(csc2N)CN3CCN(CC3)C4CCCCC4)Cl,461213,gpcr,418.0,5.24
c1ccc(cc1)CC2CCN(CC2)CCSC3c4ccccc4COc5c3cc(cc5)CC(=O)O,336198,gpcr,487.65,6.08
c1ccc(cc1)C[C@@H](C(=O)Nc2cc(cc(c2)C(=O)O)C(=O)O)NC(=O)c3cc4c(ccs4)cc3C(=O)NCC56CC7CC(C5)CC(C7)C6,252150,gpcr,679.78,5.61
CC(c1ccccc1)C(=O)N2CCN(CC2)S(=O)(=O)c3cc(cc(c3)Cl)Cl,490024,gpcr,427.34,3.83
c1ccc(cc1)C(CN2CCC(C2)O)n3cccc(c3=O)c4ccc(cc4)F,417623,gpcr,378.44,2.77
CN(Cc1nc(no1)c2ccc(c(c2)OC)OC)S(=O)(=O)c3ccccc3,1322651,gpcr,389.43,3.08
c1cc(ccc1C#N)c2ccc3c(c2)cc(o3)CCN4CCCCC4,161825,gpcr,330.42,5.51
Cc1c(cccc1F)OC(c2ccccc2)C3CCNCC3,153504,gpcr,299.38,4.5
CS(=O)(=O)N1CC2(CCN(CC2)C(=O)N[C@@H]3Cc4c5ccccc5[nH]c4CN(C3=O)[C@@H](CCCCN)C(=O)NCc6ccccc6)c7c1cccc7,1187458,gpcr,725.9,4.73
CCN1CCC[C@H]1CNC(=O)c2cc(cc3c2OCC3)I,48450,gpcr,400.25,3.12
CCCCN1C(=O)C2(CCN(CC2)Cc3ccc(cc3)n4ccnc4)N(C1=O)Cc5ccccc5F,231651,gpcr,489.58,5.88
c1cc(ccc1C(=O)Nc2ccc3c(c2)c(c[nH]3)C4CCN(CC4)CC(C(=O)N)N5CCC(CC5)c6c[nH]c7c6cc(cc7)NC(=O)c8ccc(cc8)F)F,453939,gpcr,743.84,7.28
Cc1cc(nc(n1)NNS(=O)(=O)c2ccc(cc2)Cl)C,1592294,gpcr,312.78,1.74
Cn1c2ccccc2nc1C3CCN(CC3)C(=O)c4ccc(cc4)c5ccccc5,472416,gpcr,395.5,6.91
CCOc1ccc(cc1n2c(ccc2c3cc(ccc3OCc4ccccc4)Cl)C)C(=O)O,233872,gpcr,461.94,7.18
Cc1ccc(cc1)c2cc(c3ccccc3n2)C(=O)NCc4ccc(cc4)F,1276984,gpcr,370.42,5.36
CC(C#Cc1cn2c(c(n1)N)nc(n2)c3ccco3)(c4ccc(cc4)O)O,361819,gpcr,361.35,3.1
c1ccc(cc1)CN2CCC34c5c6ccc(c5OC3c7c(c8ccccc8[nH]7)C[C@]4([C@H]2C6)O)O,81355,gpcr,450.53,5.09
CN(CC(CCN1CCCCC1)c2ccc(c(c2)Cl)Cl)C(=O)c3ccccc3,71918,gpcr,419.39,6.24
CCCCCCCCCCCCCCOc1cccc(c1)C(=O)N(Cc2cccc[n+]2C)C(=O)C,1184487,gpcr,481.69,9.56
c1ccc2c(c1)cccc2OCCN3CCC(CC3)Oc4ccc5c(c4)NC(=O)CO5,180445,gpcr,418.48,3.96
Cc1cccc(c1)N2CCN(CC2)CCCSc3ccc(cc3)NC(=O)C,238952,gpcr,383.55,3.96
C[C@@H]1CNC[C@@H]2N1c3c(ccc(n3)CO)C2,206386,gpcr,219.28,-0.07
COc1ccc(cc1)C(=O)N2CCC3(CC2)CN(C3)C(=O)Nc4cccc(c4)C#N,1514075,gpcr,404.46,2.72
CCCN(CCN1CCN(CC1)c2ccccc2)C3CCc4c(snn4)C3,466561,gpcr,385.57,2.2
Cn1c(c(c2ccccc2c1=O)c3ccccc3)CN(C)C(=O)c4cc(cc(c4)C(F)(F)F)C(F)(F)F,106326,gpcr,518.45,6.48
CCC(C)C(C(=O)NCCc1c[nH]c2c1cccc2)NC(=O)C(C(C)CC)N(C)C(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)[C@H](C(c3ccccc3)c4ccccc4)NC(=O)C.CC(=O)O,431971,gpcr,954.16,6.94
Cn1c(c(cn1)Br)c2cc(ccc2OC)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl,602873,gpcr,503.7,5.39
c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CCCCn4c(=O)c(c5n(c4=O)CCCC5)c6ccc(cc6)F,1651736,gpcr,514.63,4.13
Cc1cc(nc2c1cccc2OCc3c(ccc(c3Cl)S(=O)(=O)NC4(CCOCC4)C(=O)N5CCN(CC5)C(=O)[C@H](CCC[N+](C)(C)C)N)Cl)C,218427,gpcr,764.78,3.31
c1ccc(cc1)CNCCOc2ccc(c3c2c(c[nH]3)Cl)Cl,294204,gpcr,335.23,5.13
c1ccc(cc1)Cn2cnc3c2CC(N(C3)C(=O)C(c4ccccc4)c5ccccc5)CO,112918,gpcr,437.53,5.25
Cc1c2c(c(c(nc2n(n1)c3ccccc3)N)C#N)c4ccc(c(c4)O)O,1438417,gpcr,357.37,3.23
COc1ccccc1N2CCN(CC2)CC3Nc4ccccc4S(=O)(=O)N3,180874,gpcr,388.48,1.34
CC(C(=O)c1ccc(cc1)O)N,1204,gpcr,165.19,0.9
Cc1cccc(c1)NC(=S)NC(=O)C2CC2,1457369,gpcr,234.32,2.31
CCCCc1nc2c(c3n1nc(n3)c4ccc(cc4)C)nc[nH]2,332742,gpcr,306.37,5.3
c1ccc2c(c1)c(n[nH]2)N=C3NCCN3.Cl,1641679,gpcr,237.69,3.12
Cc1ccccc1C(=O)Nc2ccc(c3c2cccc3)S(=O)(=O)NC4CCN(CC4)C(=O)N5CCCC5,373739,gpcr,520.64,4.45
CCCCc1nc2ccc(cc2n1Cc3ccc(cc3)c4ccccc4C(=O)O)N(C)C(=O)NC5CCCCC5,131433,gpcr,538.68,8.63
CN(CCN1CCN(CC1)c2ncccn2)C(=O)C34C[C@H]5C[C@@H](C3)C[C@H](C5)C4,1189846,gpcr,383.53,2.13
c1ccc2c(c1)CC(C2=O)CCN3CCN(CC3)CCCC(=O)c4ccc(cc4)F,95098,gpcr,408.51,4.03
COC(=O)[C@H]1C[C@@H]1[C@@H](c2ccccc2)NS(=O)(=O)c3ccccc3,1491749,gpcr,345.41,3.04
CCCCC(c1nnnn1C2CCCC2)N3CCN(CC3)C(=O)c4ccco4.Cl,1321286,gpcr,422.95,4.29
c1ccc(cc1)CC2CCN(CC2)CCC(=O)Nc3ccccc3Cl,100276,gpcr,356.89,4.78
Cc1ccc2c3c1O[C@@H]4[C@]35CCN([C@H](C2)[C@@]5(Cc6c4[nH]c7c6cccc7)O)CC8CC8,354873,gpcr,412.52,4.8
CN([C@H]1c2cccc(c2CC[C@@H]1N3CCCC3)OCC(=O)O)C(=O)Cc4ccc(c(c4)Cl)Cl.Cl,542533,gpcr,527.87,5.85
Cc1cc(cc(c1)/C(=N\OC)/CCN2CCN(CC2)c3ccccn3)C,212393,gpcr,352.47,3.19
CC(C)N1CCN(CC1)C(CN2CCN(CC2)CCCCc3ccccc3c4ccccc4)c5ccc(cc5)F,226072,gpcr,542.77,6.64
CCCCCCN1CCC2(CCCc3c2cccc3)CC1,63322,gpcr,285.47,6.14
Cc1ccc(cc1)CN2CCCCC2C(=O)N3CCN(CC3)c4ccc(cc4)[N+](=O)[O-],1733974,gpcr,422.52,4.04
C[C@@H]1CC[C@H](CC1)NC(=O)c2cc3cccnc3n(c2=O)Cc4ccccc4,467680,gpcr,375.46,3.26
c1ccc2c(c1)c(=O)n(c(=O)[nH]2)CCN3CCC(CC3)C(=O)c4ccc(cc4)F.[C@@H]([C@@H](C(=O)O)O)(C(=O)O)O,1476538,gpcr,545.51,-2.62
CC(=O)N1CCN(CC1)Cc2cc3cc(ccc3o2)C(=O)N4CCC(CC4)N5c6ccccc6COC5=O,28627,gpcr,516.59,4.45
Cc1ccc-2c(c1)Cc3c2n(nc3C(=O)NNc4ccc(cc4)Cl)c5ccc(cc5Cl)Cl,385151,gpcr,483.78,6.8
c1cc(ccc1C(F)(F)F)Sc2ccc(cc2)NC3=NCCN3,8935,gpcr,337.36,4.21
Cc1cccc2c1n(cn2)C/C=C/3\c4ccccc4COc5c3cc(cc5)C(=O)O,323926,gpcr,396.44,5.88
CNCCOc1ccccc1,136311,gpcr,151.21,1.51
CC(C)(C)NCC(c1ccc(c(n1)CO)O)O,1094966,gpcr,240.3,-0.17
CS(=O)(=O)c1ccc(cc1)CN2C(=O)CC3(C2=O)c4cc(ccc4N(C3=O)CC(=O)O)Cl,409632,gpcr,476.89,2.35
CC(C)COc1ccc(cc1c2ccccc2c3cccc(n3)C(=O)O)Cl,1207973,gpcr,381.85,5.22
CC(C)C[C@H](C(=O)NC(CCCN=C(N)N)C(=O)NC(Cc1ccccc1)C(=O)N)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)[C@H](C)NC(=O)C(Cc3ccc(cc3)O)N,264270,gpcr,872.02,0.15
c1cc(ccc1C#N)c2ccc(cc2)OCCCN3CCNCC3,105594,gpcr,321.42,3.07
CN(C)C1CCN(CC1)CCc2c3ccccc3sc2COc4ccccc4I,436213,gpcr,520.47,6.77
CN([C@@H]1CC[C@@]2(CCCO2)C[C@H]1N3CCCC3)C(=O)Cc4ccc(c(c4)Cl)Cl.CS(=O)(=O)O,1433907,gpcr,521.5,4.48
Cc1cc(cc(c1)c2c(c3cc(c(cc3nc2O)Cl)[N+](=O)[O-])OCC[C@H]4CCCCN4C)C,329834,gpcr,469.96,6.4
Cc1cc(cc(c1)COC/C(=N\OC)/C(CCN2CCC(CC2)(c3ccccc3)O)c4ccc(c(c4)Cl)Cl)C,33302,gpcr,569.56,7.44
CCNC(=O)c1ccc(cc1)C(=C2CC3CCC(C2)N3Cc4ccsc4)c5cnccn5,185780,gpcr,444.59,4.34
CCSc1nc2cc(ccc2n1Cc3ccccc3)S(=O)(=O)NCCN4CCOCC4,183330,gpcr,460.61,4.16
c1cc(oc1)c2nc3c4cnn(c4nc(n3n2)N)CCc5ccc6c(c5)ccc(n6)N7CCOCC7,479784,gpcr,481.51,4.1
CC(C(=O)OC)Oc1ccc2c(c1)oc(=O)c3c2CCCCC3,489941,gpcr,316.35,2.63
CCOC(=O)CCCN(c1ccc2c(c1)c(=O)n(cn2)Cc3ccc(cc3)c4ccccc4c5nnnn5C)C(=O)c6ccccc6,29192,gpcr,627.69,6.13
c1ccc2cc(ccc2c1)CN(CCCCCN)C(=O)CCCc3c[nH]c4c3cccc4,237051,gpcr,427.58,6.95
COc1ccc(cc1)n2c3c(cnc(n3)N4CCNCC4)nc(c2=O)c5cccc(c5)C#N,1316492,gpcr,439.47,0.98
CN1CCC[C@H]1c2ccc(o2)[C@@](c3ccccc3)(C4CCCCC4)O,569953,gpcr,339.47,5.22
Cc1nc(c2c(n1)n(c(n2)c3ccccc3)CCN4CCCC4)NC5CCCCC5,1436110,gpcr,404.55,5.67
CCOc1ccc(cc1)S(=O)(=O)Nc2cc(ccc2OC)OC,1527380,gpcr,337.39,2.77
CCCN(CCC)CCc1c[nH]c2c1cc(cc2)OCc3ccccc3,143745,gpcr,350.5,6.22
c1ccc(cc1)CCCCCCCCc2ccccc2[C@@H]([C@@H](C(=O)O)O)SCCC(=O)O,173289,gpcr,458.61,5.38
c1cc2ccc(cc2c(c1)Cl)CC3CN=CN3,168168,gpcr,244.72,3.13
CN1C2CCC1C(C(C2)c3ccccc3)CCCOC(c4ccccc4)c5ccccc5.Cl,557821,gpcr,462.07,8.55
Cc1c(sc(n1)NC(=O)[C@H](c2ccc(cc2)Cl)C(C)C)C,610741,gpcr,322.85,5.12
c1ccc2c(c1)cccc2S(=O)(=O)c3cccc4c3nc(o4)N5CCN(CC5)C6CCC6,460625,gpcr,447.55,5.48
CCC1CCc2c(cc(s2)C(=O)Nc3cc(ccc3OC)S(=O)(=O)N4CCOCC4)C1,1701630,gpcr,464.6,3.06
c1c(cc(cc1F)F)Nc2ncc(c(n2)C(F)(F)F)C(=O)NCC3CCOCC3,390526,gpcr,416.35,3.04
CCCCN1c2cc(c(cc2N3C1=NCCC3)C)C.Br,1579809,gpcr,338.29,4.8
CCOC(=O)CCc1c(c2c(nn(c2nc1C)C(C)(C)C)C)C,1457497,gpcr,317.43,3.74
CNc1c(c2ncccn2n1)S(=O)(=O)c3cccc(c3)Cl,1668589,gpcr,322.77,2.31
Cc1ccc(c(c1)NC(=O)c2cc(on2)c3ccccc3Cl)O,1378896,gpcr,328.75,3.3
CCCN1CCc2cccc-3c2[C@@H]1Cc4c3cccc4,27574,gpcr,263.38,4.64
COc1cc(cc(c1OC)OC)C(=O)N2C[C@@](OC2)(CCN3CCC4(CC3)c5ccccc5CS4(=O)=O)c6ccc(c(c6)Cl)Cl,171719,gpcr,675.62,5.98
CC[n+]1ccn(c1)CC2CC(C(=O)O2)(c3ccccc3)c4ccccc4,1180600,gpcr,347.43,6.74
c1c(onc1C#N)CO/N=C/C2CN3CCC2CC3,1179772,gpcr,260.29,0.25
CC1(Cc2ccccc2C3=C(C(C(=O)N31)(CC=C)O)C(=O)N4CCOCC4)C,1517981,gpcr,382.45,2.35
COc1ccccc1N2CCN(CC2)c3ccc(nn3)c4ccccc4,1419082,gpcr,346.43,2.87
C[C@H]1CN(CC[C@@]1(C)c2cccc(c2)O)CCC(=O)c3ccccc3,94345,gpcr,337.46,5.23
Cc1ccc(cc1)Cn2ccc(n2)NC(=O)c3cc(on3)c4ccccc4,1433010,gpcr,358.39,3.85
CC(C)C(C(=O)NC1CCCC1)OC(=O)CN2c3ccccc3OCC2=O,1454785,gpcr,374.43,2.89
Cc1ccc(o1)C(C(=O)NC2CCCCC2)N(Cc3cccnc3)C(=O)C4COc5ccccc5O4,1417338,gpcr,489.56,4.19
C1CN(CCN1)C2=NC=CN3C2=NCC3,1184235,gpcr,205.26,-1.61
Cc1c2cc(ccc2sc1S(=O)(=O)Nc3ccc(c(c3)N4CCN(CC4)CCCCCCCCNS(=O)(=O)c5cccc6c5cccc6N(C)C)OC)Cl,1256251,gpcr,812.5,9.02
CC1=CC(=O)CC(C1(/C=C/C(=C\C(=O)O)/C)O)(C)C,379808,gpcr,264.32,1.74
CC(C)C[C@@H](C(=O)N[C@H]1CCN(C1)Cc2ccc(cc2)OCCCN(C)C)NC(=O)c3ccccc3,365053,gpcr,494.67,4.2
c1ccc2c(c1)C[C@@H](NC2)CO,61490,gpcr,163.22,0.87
c1ccc(cc1)S(=O)(=O)NC[C@@H]2CC[C@H](CC2)CNC3=NC4CCc5ccccc5C4C3,302126,gpcr,451.62,4.51
CCNc1c2c(nc3n1ncc3)CCNCC2,1643674,gpcr,231.3,0.91
Cc1ccc2c(n1)cccc2N3CCN(CC3)CCc4cccc(c4)NC(=O)Nc5ccccc5,1632223,gpcr,465.59,4.11
CNC1CCCN(C1)c2c3c(c4cc(ccc4o3)Cl)ncn2,1091568,gpcr,316.79,3.65
CCCCc1nc2c(cnc(c2n1Cc3ccc(cc3)c4ccccc4c5n[nH]nn5)C(=O)O)C,129447,gpcr,467.52,6.05
c1cc(sc1)c2ccc(cc2)C(=O)N[C@H]3CCN(C3)Cc4ccc(cc4)C(F)(F)F,370134,gpcr,430.49,5.91
CCc1nc2cc3c(cc2o1)CCN(CC3)CCCSc4nnc(n4C)c5cccc6c5ccc(n6)C,272545,gpcr,512.67,7.54
COc1ccc(cc1NC(=O)c2cc3c(s2)CCCCCC3)S(=O)(=O)N4CCOCC4,1697974,gpcr,464.6,3.24
Cc1c(ccc2c1n(nc2)C[C@H](C)N)O,200104,gpcr,205.26,1.51
CCCCCc1ccc(cc1)OCc2ccc(cc2)CN3CCCCC3,1178709,gpcr,351.52,6.71
c1nc(c2c(n1)n(c(n2)Br)C3CC(C(O3)COP(=O)(O)O)OP(=O)(O)O)N,431941,gpcr,490.1,-0.88
COc1cccc(c1)C(=O)NCCN2CCN(CC2)c3ccccc3Cl,157322,gpcr,373.88,2.88
c1ccc(cc1)CNc2ccc3c(c(cnc3n2)C(=O)NCc4ccccc4)O,193453,gpcr,384.43,3.39
Cc1ccnc(c1CN2CCN(CC2)c3nc(n4c(n3)nc(n4)c5ccco5)N)C,186234,gpcr,405.46,2.47
C[C@H](c1ccc2ccc(cc2c1)OCc3ccc4ccccc4n3)C(=O)NCc5ccc(cc5)CC(=O)O,1214642,gpcr,504.58,5.88
c1ccc2c(c1)nc(s2)NCCc3ccccn3,325683,gpcr,255.34,3.55
c1cc(cc(c1)Cl)NCC(=O)c2ccc(cc2)Cl,1603871,gpcr,280.15,4.16
c1ccc(cc1)C2=CCN(CC2)CCC#Cc3cncc4c3cccc4,324445,gpcr,338.44,5.51
CCCCCCCCCCCCCCCCCCNC(=O)OCC(COC(=O)N(CC[N+](C)(C)C)C(=O)C)OC.[I-],158489,gpcr,699.74,8.61
COc1ccc(cc1OC)CCNCC(c2ccc(cc2)O)O,75639,gpcr,317.38,2.38
CC(C)(c1ccccc1)C(=O)Nc2ccc(c(c2)Cl)N3CCN(CC3)C(=O)c4ccccc4OC,550583,gpcr,492.01,5.97
c1ccc(cc1)CN2CCCc3c2ccc(c3)OCC(CN4CCN(CC4)c5cccc(c5)Cl)O,457509,gpcr,492.05,4.82
CCN1C(=O)/C(=C/N2CCc3c2cccc3)/SC1=S,1346165,gpcr,290.4,3.03
Cc1ccc2c(c1)c(c(n2CC(=O)O)C)c3ccnc4c3cccc4C#N,213495,gpcr,355.39,4.32
Cn1c2c(c(=O)n(c1=O)C)n3c(n2)NC(C3)C(=O)NCCN4CCN(CC4)c5ccccc5,566022,gpcr,452.51,-1.58
Cc1c2cc(ccc2oc1C(=O)N3CCN(CC3)C)S(=O)(=O)N4CCOCC4,1538221,gpcr,407.48,0.98
c1ccc(cc1)C[C@H](C(=O)NCCCN2CCC(CC2)N3CCOCC3)NC(=O)C4(CCCC4)NC(=O)c5cc6ccccc6s5,231173,gpcr,645.85,4.67
COc1ccc(cc1)NC(=O)Nc2ccc(cc2)C(=O)N3CCCCC3,1290580,gpcr,353.41,3.33
CC(C)Cc1ccc(cc1)[C@@H](C)C(=O)Nc2nccs2,187501,gpcr,288.41,4.8
Cc1c(cccc1NC2=NCCN2)c3cccc(c3)Cl,327906,gpcr,285.77,3.77
Cc1cc(c(c(c1)C)N2CCN(CC2)C(=O)COc3ccc4cccc(c4c3)N5CCN(CC5)C)C,128699,gpcr,486.65,4.32
CN(C)C(=O)N1CCc2c1ccc(c2)S(=O)(=O)Nc3ccccc3,301202,gpcr,345.42,2.41
CN(C)CCCOc1ccc2c(c1)c(=O)cc(o2)c3ccccc3,38983,gpcr,323.39,2.93
CN1CCC(CC1)c2c[nH]c3c2nc(cc3)NS(=O)(=O)c4ccc(cc4)F,104968,gpcr,388.46,3.14
CC(C)C(=O)Nc1c2c3c(c(nc2[nH]n1)N4CCCCC4)CN(CC3)Cc5ccccc5,1096193,gpcr,432.56,5.24
CC(C)C[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(=O)N1)C(C)C)CC(=O)O)Cc3c[nH]c4c3cccc4,1269102,gpcr,610.7,1.98
COc1ccc(cc1N2CCNCC2)S(=O)(=O)Nc3ccc(cc3C(F)(F)F)Cl,346227,gpcr,449.87,3.17
CNc1c2c(ncn1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,383144,gpcr,281.27,-1.48
Cc1nc2ccccc2c(=O)n1c3ccc(cc3)O[C@@H]4CC[C@H](CC4)N5CCCC5,485604,gpcr,403.52,4.5
CSc1c(nc(n1c2ccc(cc2)Cl)c3ccc(cc3Cl)Cl)C(=O)NN4CCCC4,1088506,gpcr,481.83,7.2
COc1ccc(c2c1cccc2)C(=O)c3c4c(sc3N)CCC4,355276,gpcr,323.41,4.91
CS(=O)(=O)Oc1cccc2c1CC[C@@H]3[C@@H]2CCCN3CCCCNC(=O)c4ccc(cc4)c5ccccc5,319355,gpcr,532.69,6.04
Cc1ccc(s1)C(C)N2[C@@H]3CC[C@H]2C[C@@H](C3)Oc4cccc(c4)C(=O)N,1258616,gpcr,370.51,4.5
COC(=O)[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2nc(nc3NCc4cccc(c4)I)Cl)O)O,489175,gpcr,545.72,3.0
c1ccc(cc1)CC(=O)N2C[C@H]3[C@@H](C2)[C@H]3CNc4nc(cs4)c5ccccn5,1209102,gpcr,390.5,3.62
CC(=O)N1CCC(c2c1c(ccc2)CCN3CCN(CC3)c4c5ccccc5sn4)c6ccccc6,439680,gpcr,496.67,6.34
Cc1nnc2n1-c3c(cc(s3)C#CCN4c5ccc(c6c5n(cc6)CC4=O)Cl)C(=NC2)c7ccccc7Cl,277678,gpcr,557.45,8.63
CS(=O)(=O)O.c1ccc2c(c1)c3c(o2)[C@H]4[C@]56CCN([C@H]([C@]5(C3)O)Cc7c6c(c(cc7)O)O4)CC8CC8,1371893,gpcr,511.59,3.71
CCCn1cc2c(n1)nc(n3c2nc(n3)c4ccco4)NC(=O)Nc5ccccc5,168018,gpcr,402.41,4.49
Cc1nc2ccccc2n1C3CCN(CC3)Cc4nnnn4CCc5ccccc5,1620603,gpcr,401.51,4.51
Cc1ccc(cc1)CN2C3CCCC2CC(C3)NC(=O)c4ccc(cc4)C,1384726,gpcr,362.51,5.18
CCCS(=O)(=O)N1CCC(CC1)N2CCC(CC2)C3(OCCO3)c4ccc(cc4)S(=O)(=O)c5ccc6c(c5)OCO6,76164,gpcr,606.75,3.66
CC[C@H]1COCC[C@@H]1N[C@@H]2CC[C@](C2)(C(C)C)C(=O)N3CCN(CC3)c4cccc(c4)C(F)(F)F,1683065,gpcr,495.62,5.19
CCn1c2ccsc2cc1C(=O)N3CCC(CC3)C(=O)N4CCN(CC4)c5ccccn5,1575906,gpcr,451.58,4.19
CC(C)NCC(COc1ccc2c(=O)cc(oc2c1)c3ccccc3)O,56023,gpcr,353.41,2.36
Cc1ccc(cc1C)N2CCN(CC2)CCCC(=O)NCc3nc4cc(ccc4c(=O)n3c5ccccc5)F,260903,gpcr,527.63,4.21
